Stock,Gap,B,S
AGM,0,0,0
HAD,0,0,0
VPH,0,0,0
DBD,0,0,0
DAH,0,0,0
SBS,0,0,0
JVC,0,0,0
VIG,0,0,0
VIP,0,0,0
STH,0,0,0
VSH,0,0,0
TDT,0,0,0
ASP,0,0,0
HND,0,0,0
BMC,0,0,0
KHP,0,0,0
DVN,0,0,0
STK,0,0,0
QBS,0,0,0
MPT,0,0,0
SWC,0,0,0
VHE,0,0,0
PHC,0,0,0
BCM,0,0,0
DNM,0,0,0
AST,0,0,0
SAM,0,0,0
SBV,0,0,0
QCG,0,0,0
DTA,0,0,0
PGN,0,0,0
HCD,0,0,0
AGR,0,0,0
CLG,0,0,0
SKH,0,0,0
SSN,0,0,0
DST,0,0,0
TVS,0,0,0
VOS,0,0,0
PVV,0,0,0
TTZ,0,0,0
VNA,0,0,0
TNT,0,0,0
SDD,0,0,0
AAV,0,0,0
LIG,0,0,0
LGL,0,0,0
BII,0,0,0
ELC,0,0,0
TTN,0,0,0
TXM,0,0,0
HSL,0,0,0
SEA,0,0,0
SFI,0,0,0
TCT,0,0,0
ACL,0,0,0
CTP,0,0,0
HDA,0,0,0
DS3,0,0,0
PVP,0,0,0
PAN,0,0,0
VNG,0,0,0
VNP,0,0,0
CVN,0,0,0
ABI,0,0,0
CMS,0,0,0
SD6,0,0,0
TN1,0,0,0
SHA,0,0,0
CTS,0,0,0
VNE,0,0,0
TTH,0,0,0
HID,0,0,0
CCL,0,0,0
FPT,-1,69,70
LCG,-1,6,7
HNG,-1,5,6
HQC,-1,4,5
MPC,-1,3,4
PVC,-1,3,4
TDC,-1,2,3
MML,-1,2,3
SMB,-1,1,2
OIL,-1,1,2
ART,-1,1,2
PWA,-1,1,2
DHA,-1,0,1
CMX,-1,0,1
BSI,-1,0,1
AFX,-1,0,1
PSD,-1,0,1
HAP,-1,0,1
VRC,-1,0,1
QTP,-1,0,1
DCL,-1,0,1
TIP,-1,0,1
THG,-1,0,1
CKG,-1,0,1
TDG,-1,0,1
TA9,-1,0,1
ACM,-1,0,1
TCW,-1,0,1
SDT,-1,0,1
SD5,-1,0,1
DGC,-2,61,63
NVB,-2,35,37
IJC,-2,5,7
MCH,-2,2,4
IDV,-2,2,4
HHS,-2,1,3
VTD,-2,0,2
SRA,-2,0,2
PXS,-2,0,2
VSC,-2,0,2
HAR,-2,0,2
OGC,-2,0,2
FOX,-2,0,2
FTS,-2,0,2
SBA,-2,0,2
NTL,-3,29,32
POW,-3,17,20
KSB,-3,14,17
VOC,-3,3,6
ASM,-3,2,5
NT2,-3,2,5
TIG,-3,2,5
CSV,-3,2,5
ADG,-3,1,4
VGT,-3,1,4
FMC,-3,1,4
SJS,-3,0,3
C4G,-3,0,3
TLG,-3,0,3
C32,-3,0,3
APG,-3,0,3
IDJ,-3,0,3
MHC,-3,0,3
ASG,-3,0,3
CEO,-3,0,3
VCG,-3,0,3
PXL,-3,0,3
CMG,-3,0,3
TCB,-4,270,274
CTD,-4,58,62
AGG,-4,18,22
SIP,-4,12,16
ILB,-4,11,15
HVN,-4,9,13
BMP,-4,7,11
BWE,-4,4,8
MST,-4,2,6
LIX,-4,1,5
DMC,-4,0,4
HHP,-4,0,4
AAS,-4,0,4
GTN,-5,29,34
VCS,-5,6,11
TNA,-5,1,6
AMD,-5,0,5
HDC,-6,27,33
NLG,-6,12,18
TAR,-6,2,8
AMV,-6,0,6
DCM,-7,40,47
NNC,-7,4,11
NDN,-7,2,9
PLC,-8,7,15
IDC,-8,6,14
AAA,-8,3,11
HAI,-8,2,10
BVH,-9,30,39
CII,-9,27,36
TVB,-9,6,15
MLS,-9,5,14
SZC,-9,5,14
SAB,-9,2,11
FCN,-10,28,38
TCM,-10,22,32
VPG,-10,7,17
KBC,-10,7,17
MBG,-10,0,10
HDG,-11,44,55
TTF,-13,2,15
GAS,-14,48,62
VGI,-14,5,19
GAB,-14,2,16
PHR,-15,50,65
VND,-15,9,24
PVD,-16,56,72
VIX,-16,30,46
TNG,-19,39,58
KDH,-19,23,42
CTR,-20,33,53
SHB,-25,24,49
DIG,-26,54,80
HCM,-26,33,59
SSI,-27,48,75
VTP,-28,8,36
NKG,-30,49,79
DBC,-34,32,66
HSG,-51,88,139
FLC,-148,59,207
