Stock,Gap,B,S
DPM,-485,543,1028
VHM,-503,2013,2516
SSI,-520,939,1459
MSN,-528,895,1423
TCB,-531,1834,2365
MBB,-635,1214,1849
VND,-683,625,1308
NKG,-1297,918,2215
HSG,-2235,2165,4400
FLC,-4141,1629,5770
