Stock,Gap,B,S
VIP,-1,2,3
MSH,-1,2,3
ELC,-1,2,3
ITQ,-1,1,2
SGP,-1,1,2
VTD,-1,1,2
EIB,-1,1,2
STK,-1,1,2
BFC,-1,1,2
MBG,-1,1,2
NRC,-1,0,1
CNG,-1,0,1
PAC,-1,0,1
FIR,-1,0,1
TYA,-1,0,1
HAP,-1,0,1
CSM,-1,0,1
BTD,-1,0,1
BMC,-1,0,1
ASG,-1,0,1
ASP,-1,0,1
DAG,-1,0,1
SEA,-1,0,1
CII,-2,54,56
AAA,-2,29,31
BVS,-2,9,11
HAI,-2,4,6
ANV,-2,3,5
CTI,-2,3,5
SAB,-2,3,5
SJF,-2,2,4
SMB,-2,2,4
TLH,-2,2,4
PGS,-2,1,3
QCG,-2,1,3
FOX,-2,1,3
TNA,-2,1,3
OGC,-2,0,2
SNZ,-2,0,2
DCL,-2,0,2
PWA,-2,0,2
AMD,-2,0,2
CMG,-2,0,2
VCG,-3,41,44
BMI,-3,7,10
C32,-3,5,8
CMX,-3,4,7
DQC,-3,0,3
C47,-3,0,3
QTP,-3,0,3
SAV,-3,0,3
HND,-3,0,3
CCL,-3,0,3
NHA,-3,0,3
MSN,-4,55,59
KSB,-4,42,46
TDH,-4,15,19
PLC,-4,11,15
ADG,-4,4,8
AST,-4,4,8
KOS,-4,3,7
KLF,-4,0,4
AFX,-4,0,4
HTN,-4,0,4
LIG,-4,0,4
PLX,-5,41,46
VCS,-5,28,33
VOC,-5,5,10
HQC,-5,0,5
TVC,-6,7,13
IJC,-6,0,6
DCM,-7,31,38
DPG,-7,7,14
LHG,-7,1,8
TCT,-7,0,7
PVP,-8,10,18
IDI,-8,9,17
OIL,-8,5,13
DTD,-8,2,10
ART,-8,2,10
AAS,-8,1,9
SCS,-8,0,8
G36,-9,25,34
FMC,-9,14,23
VCB,-10,27,37
C4G,-10,11,21
AAV,-10,7,17
GIL,-10,5,15
BCC,-10,3,13
SHS,-11,53,64
LTG,-11,48,59
NKG,-12,66,78
MBS,-12,2,14
SHB,-13,88,101
HDG,-13,56,69
VPG,-13,6,19
AGR,-14,1,15
PET,-15,25,40
HT1,-15,7,22
VGC,-15,4,19
PPC,-15,2,17
TNG,-16,25,41
KBC,-16,22,38
REE,-16,12,28
VEA,-16,7,23
BMP,-17,1,18
VGI,-18,27,45
SRA,-18,3,21
FPT,-20,125,145
DXG,-21,62,83
BVH,-22,64,86
PNJ,-22,38,60
VHC,-23,43,66
BSR,-25,31,56
VHM,-29,157,186
TDM,-29,15,44
LDG,-30,28,58
HSG,-34,220,254
DHC,-34,18,52
VND,-35,65,100
DPM,-37,27,64
BWE,-38,17,55
DIG,-39,80,119
GTN,-41,62,103
DRC,-44,23,67
HCM,-45,166,211
MWG,-46,114,160
VIC,-52,83,135
POW,-80,125,205
GMD,-94,132,226
PAN,-139,128,267
SSI,-223,282,505
HPG,-303,525,828
