Stock,Gap,B,S
STK,-1,0,1
KSH,-1,0,1
AST,-1,0,1
DNM,-1,0,1
SBA,-1,0,1
NCT,-1,0,1
AGR,-1,0,1
KBC,-2,26,28
VHC,-2,26,28
NTC,-2,12,14
CVN,-2,9,11
TTF,-2,6,8
LHG,-2,5,7
FIT,-2,4,6
OIL,-2,3,5
HQC,-2,2,4
HHS,-2,1,3
VGT,-2,0,2
DRH,-2,0,2
IMP,-2,0,2
VNA,-2,0,2
AMD,-2,0,2
FTS,-2,0,2
THG,-2,0,2
VTP,-3,5,8
CTI,-3,5,8
AFX,-3,3,6
MST,-3,2,5
VSC,-3,2,5
HT1,-3,2,5
BVS,-3,1,4
TAR,-3,1,4
PSD,-3,0,3
IDJ,-3,0,3
OGC,-3,0,3
CTS,-3,0,3
ROS,-3,0,3
MBG,-3,0,3
HAI,-3,0,3
FPT,-4,33,37
HDC,-4,15,19
VOC,-4,5,9
CVT,-4,3,7
NTL,-4,3,7
DPG,-4,1,5
PAS,-4,1,5
DGW,-4,1,5
ADG,-4,0,4
HII,-4,0,4
D2D,-4,0,4
KLF,-4,0,4
PPC,-4,0,4
TIG,-4,0,4
PHR,-5,30,35
NT2,-5,3,8
PTB,-5,2,7
IDI,-5,1,6
DXP,-5,0,5
TIP,-5,0,5
HTN,-5,0,5
IDC,-6,18,24
PVT,-6,15,21
G36,-6,11,17
FCN,-6,9,15
BVH,-6,6,12
DRI,-6,3,9
GIL,-6,2,8
TCL,-6,0,6
NKG,-7,29,36
GVR,-7,16,23
BMI,-7,2,9
SZL,-7,0,7
MWG,-8,45,53
VGI,-8,18,26
TNG,-8,13,21
SBT,-9,28,37
PNJ,-9,25,34
TCM,-9,15,24
HDG,-9,13,22
DGC,-9,3,12
REE,-9,1,10
BWE,-10,13,23
DRC,-10,12,22
VCS,-10,5,15
SZC,-11,3,14
FLC,-12,5,17
IJC,-12,0,12
VIC,-13,36,49
AAA,-13,18,31
KSB,-13,9,22
PLC,-13,3,16
PC1,-13,1,14
PVS,-14,53,67
SHS,-14,15,29
PET,-14,2,16
AAS,-14,1,15
MBB,-15,254,269
VCI,-15,14,29
DHC,-15,4,19
DBC,-17,6,23
ASM,-19,25,44
KDH,-19,12,31
CTR,-21,42,63
GTN,-22,4,26
TDM,-22,0,22
HSG,-25,78,103
VPB,-26,129,155
FRT,-26,14,40
NVL,-27,39,66
TCH,-29,144,173
AGG,-29,19,48
SSI,-33,68,101
STB,-35,158,193
HCM,-39,26,65
DIG,-42,85,127
VHM,-42,64,106
VRE,-42,34,76
GEX,-43,43,86
VIB,-43,11,54
SHB,-46,21,67
VIX,-55,26,81
TCB,-63,183,246
GMD,-81,30,111
HPG,-88,273,361
