Stock,Gap,B,S
TNI,-1,0,1
TVN,-1,0,1
C47,-1,0,1
ITD,-1,0,1
ORS,-1,0,1
BOT,-1,0,1
VRG,-1,0,1
GDT,-1,0,1
DBD,-1,0,1
OGC,-1,0,1
NCT,-1,0,1
IDV,-1,0,1
DLG,-1,0,1
VHE,-1,0,1
TTN,-1,0,1
SD5,-1,0,1
DHM,-1,0,1
CTS,-1,0,1
LTG,-2,29,31
HDC,-2,25,27
TDM,-2,16,18
NTL,-2,15,17
SJS,-2,6,8
HAH,-2,6,8
HUT,-2,4,6
CKG,-2,4,6
CTI,-2,3,5
PAS,-2,3,5
HHS,-2,3,5
IMP,-2,2,4
SMC,-2,2,4
CSV,-2,2,4
PVB,-2,2,4
AMD,-2,2,4
PGS,-2,1,3
MML,-2,1,3
NSC,-2,0,2
DHT,-2,0,2
DHA,-2,0,2
TTB,-2,0,2
PXS,-2,0,2
SNZ,-2,0,2
NTP,-2,0,2
SMB,-2,0,2
NNC,-2,0,2
HTN,-2,0,2
HSL,-2,0,2
TCW,-2,0,2
TCT,-2,0,2
HVN,-3,24,27
FCN,-3,22,25
IDI,-3,8,11
TDH,-3,5,8
VLC,-3,1,4
BVS,-3,1,4
NHA,-3,1,4
DST,-3,1,4
PXL,-3,1,4
SRA,-3,0,3
HII,-3,0,3
QTP,-3,0,3
TLH,-3,0,3
VEA,-4,9,13
FTS,-4,2,6
VOC,-4,2,6
SGP,-4,1,5
SKG,-4,1,5
TLG,-4,0,4
AFX,-4,0,4
MSR,-4,0,4
IDJ,-4,0,4
MSH,-4,0,4
SBS,-4,0,4
VGC,-5,4,9
L14,-5,1,6
VTD,-5,1,6
DRH,-5,1,6
LAS,-5,1,6
TVB,-5,1,6
MPC,-5,0,5
TNA,-5,0,5
SIP,-6,46,52
ANV,-6,8,14
HLD,-6,4,10
HQC,-6,4,10
SLS,-6,2,8
VGS,-6,2,8
PVP,-6,1,7
BCC,-6,0,6
HND,-6,0,6
AGG,-7,49,56
TTF,-7,17,24
AMV,-7,4,11
TIP,-7,3,10
C32,-7,2,9
DMC,-7,1,8
VTR,-7,0,7
HVH,-7,0,7
VCI,-8,54,62
DTD,-8,3,11
SZL,-8,2,10
KLF,-8,1,9
LIX,-8,0,8
KDF,-9,39,48
LDG,-9,10,19
GEG,-9,9,18
OIL,-9,4,13
AST,-9,0,9
TNG,-10,39,49
CEO,-10,13,23
PVI,-10,5,15
VGI,-11,82,93
ASM,-11,43,54
HAG,-11,25,36
FRT,-11,16,27
CRE,-12,28,40
PET,-12,24,36
PTB,-12,16,28
DCM,-14,86,100
DRC,-15,33,48
SCR,-15,15,30
BID,-16,99,115
PLC,-16,25,41
D2D,-16,16,32
HT1,-16,16,32
IDC,-16,15,31
NDN,-16,6,22
BVH,-17,94,111
KDH,-18,37,55
TAR,-18,23,41
FPT,-19,248,267
VCB,-19,94,113
LCG,-19,41,60
POW,-19,31,50
IJC,-19,18,37
DHC,-19,16,35
SHS,-20,69,89
FLC,-20,14,34
VCR,-20,10,30
SAB,-22,7,29
PNJ,-24,90,114
REE,-24,10,34
BMP,-27,16,43
PVT,-28,63,91
MWG,-30,219,249
CTD,-31,49,80
BSR,-31,30,61
VPG,-31,5,36
HDG,-32,70,102
VRE,-33,227,260
CTR,-33,90,123
SZC,-36,28,64
PLX,-41,47,88
CTG,-42,347,389
HDB,-42,182,224
DIG,-43,100,143
KSB,-47,45,92
SBT,-50,136,186
STB,-52,283,335
DGC,-53,48,101
ITA,-53,39,92
VCS,-53,20,73
NKG,-57,61,118
AAA,-58,35,93
CVT,-69,0,69
DBC,-70,49,119
SHB,-77,45,122
DXG,-82,73,155
GTN,-82,47,129
ACB,-88,213,301
GVR,-88,75,163
PHR,-92,187,279
GAS,-95,152,247
VNM,-163,270,433
GEX,-274,268,542
