Stock,Gap,B,S
TDT,-1,0,1
VCS,-2,26,28
VSC,-2,4,6
MFS,-2,2,4
NHA,-2,2,4
HTN,-2,2,4
SEA,-2,1,3
MML,-2,1,3
BCM,-2,1,3
KHP,-2,1,3
HAP,-2,0,2
SRC,-2,0,2
PXL,-2,0,2
DST,-2,0,2
CEO,-3,40,43
FMC,-3,32,35
HVN,-3,29,32
TPB,-3,27,30
AMV,-3,9,12
KLF,-3,8,11
CSV,-3,8,11
VIG,-3,6,9
HT1,-3,3,6
TAC,-3,3,6
AAV,-3,2,5
NNC,-3,1,4
POM,-3,0,3
SPI,-3,0,3
PWA,-3,0,3
MSH,-3,0,3
VOC,-4,33,37
OIL,-4,8,12
BMI,-4,6,10
DXP,-4,4,8
HHS,-4,3,7
BCC,-4,1,5
L14,-4,1,5
HAI,-4,1,5
AFX,-4,0,4
DVP,-4,0,4
TSC,-4,0,4
ITD,-4,0,4
VTR,-4,0,4
TVB,-5,9,14
IDI,-5,7,12
GEG,-5,7,12
VCG,-5,5,10
PAS,-5,4,9
SBS,-5,4,9
MBS,-5,3,8
SJS,-5,2,7
VOS,-5,0,5
C4G,-6,30,36
VEA,-6,24,30
TIP,-6,2,8
VGT,-6,1,7
QCG,-6,1,7
DCL,-6,1,7
TLH,-6,0,6
DXG,-7,151,158
DCM,-7,38,45
FCN,-7,19,26
CTS,-7,7,14
CTI,-7,6,13
C32,-7,3,10
TNA,-8,2,10
MBG,-8,1,9
ACV,-9,51,60
BVS,-9,14,23
FTS,-9,2,11
PNJ,-10,71,81
PTB,-10,9,19
ART,-10,2,12
HDC,-11,13,24
TVC,-11,5,16
TIG,-11,2,13
SCR,-12,68,80
DPG,-12,8,20
TBC,-12,4,16
REE,-12,4,16
SAB,-13,22,35
VIB,-13,21,34
IJC,-13,0,13
TDM,-14,9,23
MSN,-15,78,93
AGR,-15,12,27
TDC,-17,5,22
DPM,-20,92,112
LCG,-20,33,53
CKG,-20,7,27
BVH,-21,105,126
TNG,-21,28,49
FPT,-22,180,202
KSB,-22,31,53
GVR,-24,118,142
HDG,-24,115,139
G36,-24,11,35
VCI,-27,39,66
TDH,-27,8,35
BSR,-28,63,91
VGI,-28,31,59
PVS,-30,95,125
FRT,-33,121,154
DRC,-33,30,63
HBC,-34,101,135
PVT,-35,25,60
PVD,-36,86,122
AGG,-36,67,103
SIP,-37,26,63
VIC,-38,153,191
PLX,-39,82,121
HDB,-40,105,145
GAS,-41,63,104
SHB,-43,81,124
SSI,-49,464,513
VPB,-52,164,216
VCB,-52,111,163
POW,-56,150,206
HCM,-57,155,212
VHM,-61,410,471
TCH,-61,53,114
VRE,-68,465,533
MBB,-77,276,353
KDH,-78,79,157
DIG,-88,111,199
ACB,-95,168,263
BID,-95,136,231
NKG,-100,62,162
HNG,-105,35,140
TCB,-108,394,502
HSG,-149,294,443
VNM,-211,619,830
CTG,-211,322,533
HPG,-326,707,1033
