Stock,Gap,B,S
SKH,12,15,3
GKM,12,12,0
NT2,11,88,77
HII,11,50,39
MCH,11,38,27
KSH,11,15,4
SRC,11,12,1
G36,10,80,70
ACL,10,25,15
VC3,9,14,5
MBS,8,41,33
AAV,8,23,15
KLB,8,14,6
IBC,8,10,2
QBS,8,10,2
KHP,8,9,1
CCL,7,48,41
NTP,7,18,11
PFL,7,16,9
IDC,7,15,8
PVP,7,14,7
DTD,6,36,30
FTM,6,23,17
BOT,6,9,3
IDV,6,7,1
TAR,5,59,54
BVS,5,40,35
ABI,5,14,9
SGR,5,5,0
TBC,5,5,0
KOS,4,49,45
AMV,4,36,32
NTC,4,18,14
C69,4,17,13
VTP,4,15,11
C4G,4,12,8
DCL,4,12,8
AFX,4,9,5
QTP,4,6,2
PVV,4,6,2
MFS,4,5,1
VNA,4,4,0
VNG,3,40,37
LIX,3,35,32
SEA,3,33,30
HSL,3,15,12
KDF,3,12,9
EVE,3,10,7
VCP,3,8,5
SPI,3,6,3
SFI,3,6,3
SD9,3,3,0
HDA,2,13,11
ABC,2,9,7
DHT,2,7,5
BAX,2,5,3
PVI,2,5,3
ITQ,2,4,2
DNM,2,4,2
VPI,1,34,33
TCT,1,19,18
SNZ,1,15,14
PXL,1,12,11
MML,1,11,10
THG,1,6,5
CMS,1,3,2
ORS,1,2,1
VCB,0,359,359
HQC,0,162,162
AGM,0,13,13
DBD,0,11,11
DSN,0,10,10
DTA,0,6,6
VHE,0,4,4
CIA,0,3,3
BII,0,3,3
SBS,0,3,3
SDD,0,2,2
TXM,0,0,0
PVC,-1,24,25
SCS,-1,21,22
VPH,-1,17,18
CVN,-1,13,14
VCR,-1,9,10
ACM,-1,6,7
DS3,-1,3,4
HAD,-1,2,3
TYA,-1,2,3
CTP,-1,2,3
TN1,-1,2,3
SD5,-1,1,2
VEA,-2,48,50
NDN,-2,31,33
NNC,-2,29,31
SGP,-2,16,18
LIG,-2,13,15
VLC,-2,9,11
SBA,-2,8,10
ADS,-2,7,9
SMB,-2,6,8
VOS,-2,4,6
PGN,-2,4,6
ASG,-2,2,4
SWC,-2,2,4
TTH,-2,1,3
S99,-2,0,2
FOX,-2,0,2
HDC,-3,154,157
ITD,-3,18,21
L14,-3,8,11
PAC,-3,7,10
SAM,-3,4,7
VIG,-3,3,6
SSN,-3,2,5
VRC,-4,39,43
MLS,-4,26,30
DVP,-4,22,26
SHI,-4,17,21
MHC,-4,12,16
CNG,-4,7,11
VTR,-4,5,9
VRG,-4,4,8
GDT,-4,1,5
TTZ,-4,1,5
BTD,-4,1,5
PSD,-4,0,4
TNA,-5,49,54
VSC,-5,43,48
QCG,-5,26,31
SLS,-5,6,11
SDT,-5,6,11
PLC,-6,47,53
TTN,-6,32,38
SFG,-6,21,27
BCM,-6,17,23
AAS,-6,9,15
YEG,-6,5,11
ART,-6,3,9
C32,-7,43,50
SBV,-7,7,14
SCR,-8,151,159
VIP,-8,31,39
NBB,-8,12,20
ASP,-8,9,17
STH,-8,7,15
SHA,-8,6,14
VOC,-9,37,46
TVC,-9,29,38
EVF,-9,10,19
HID,-9,6,15
TDN,-9,2,11
VNE,-9,2,11
SMC,-10,121,131
CHP,-10,5,15
HCD,-11,23,34
C47,-11,16,27
TGG,-11,15,26
PSH,-11,9,20
DQC,-12,43,55
TDG,-12,43,55
HND,-12,6,18
IDJ,-13,12,25
KDH,-14,251,265
FRT,-14,107,121
BWE,-14,101,115
SJF,-14,57,71
CMG,-14,22,36
SRA,-14,17,31
DPR,-14,4,18
MPC,-15,14,29
LGL,-16,6,22
DAH,-18,39,57
TAC,-18,2,20
TNG,-19,171,190
HVH,-19,109,128
CEO,-19,50,69
NCT,-19,3,22
VRE,-20,957,977
GAB,-20,9,29
PVT,-23,320,343
AST,-23,39,62
BMC,-23,1,24
POM,-23,0,23
HNG,-25,103,128
AGG,-25,96,121
CTI,-25,46,71
PPC,-25,41,66
VSH,-26,37,63
FCN,-28,223,251
BCG,-28,136,164
VCS,-28,50,78
CSM,-28,11,39
NTL,-29,141,170
ILB,-29,110,139
TNT,-30,14,44
SAV,-32,9,41
DHC,-37,73,110
TNI,-37,33,70
BMP,-42,162,204
CII,-43,130,173
VIB,-45,103,148
VPG,-47,151,198
PTB,-47,75,122
IMP,-48,30,78
ELC,-48,14,62
VCI,-49,169,218
TCL,-49,72,121
CKG,-49,62,111
TV2,-49,44,93
IJC,-53,264,317
TLH,-54,0,54
CSV,-55,28,83
TDH,-56,90,146
DRC,-57,155,212
HT1,-58,282,340
NLG,-59,65,124
HCM,-60,663,723
HHS,-61,183,244
PVS,-65,273,338
TTB,-65,28,93
TLD,-68,546,614
GEG,-68,118,186
ANV,-69,61,130
AGR,-70,130,200
GIL,-72,95,167
AMD,-76,71,147
OGC,-78,113,191
DLG,-78,87,165
TDM,-79,72,151
HAH,-90,91,181
HAG,-95,289,384
ASM,-123,657,780
ITA,-124,574,698
TCM,-124,120,244
BFC,-126,79,205
REE,-127,135,262
HSG,-130,1319,1449
VHC,-131,113,244
DPG,-139,142,281
HAI,-139,56,195
VND,-140,545,685
HTN,-146,47,193
POW,-148,861,1009
D2D,-153,152,305
LTG,-154,141,295
DGW,-161,266,427
LCG,-163,400,563
PNJ,-164,324,488
APG,-180,7,187
AAA,-182,115,297
VIC,-197,249,446
BID,-201,346,547
LDG,-220,490,710
MWG,-227,310,537
HVN,-241,824,1065
HAX,-251,191,442
VHM,-263,763,1026
FPT,-301,454,755
EVG,-301,181,482
ROS,-305,119,424
DPM,-314,498,812
DXG,-347,627,974
FLC,-353,445,798
DBC,-424,364,788
DCM,-430,314,744
HDB,-588,389,977
MSN,-611,520,1131
TTF,-635,380,1015
