Stock,Gap,B,S
SRC,0,0,0
EVF,0,0,0
BIC,0,0,0
PXT,0,0,0
CNG,0,0,0
SFG,0,0,0
DQC,0,0,0
CTI,0,0,0
AGM,0,0,0
VKC,0,0,0
HAD,0,0,0
TDN,0,0,0
QTP,0,0,0
BAX,0,0,0
BCG,0,0,0
BVG,0,0,0
VPH,0,0,0
DAH,0,0,0
HAR,0,0,0
VGT,0,0,0
HAP,0,0,0
SVN,0,0,0
BCE,0,0,0
VRC,0,0,0
SZL,0,0,0
TDH,0,0,0
SNZ,0,0,0
APC,0,0,0
FTM,0,0,0
CHP,0,0,0
ORS,0,0,0
DVP,0,0,0
ADS,0,0,0
HVH,0,0,0
TGG,0,0,0
CIA,0,0,0
SMB,0,0,0
BMI,0,0,0
NAF,0,0,0
GDT,0,0,0
BCC,0,0,0
HU3,0,0,0
TSC,0,0,0
VGS,0,0,0
QCG,0,0,0
DTA,0,0,0
SBA,0,0,0
SBV,0,0,0
SAM,0,0,0
DLG,0,0,0
NCT,0,0,0
PGN,0,0,0
HCD,0,0,0
VHG,0,0,0
AGR,0,0,0
SWC,0,0,0
VHE,0,0,0
BCM,0,0,0
PHC,0,0,0
KSH,0,0,0
HTN,0,0,0
FOX,0,0,0
ASP,0,0,0
ASG,0,0,0
BMC,0,0,0
KHP,0,0,0
TIP,0,0,0
QBS,0,0,0
DZM,0,0,0
JVC,0,0,0
VIP,0,0,0
CDO,0,0,0
SBS,0,0,0
MHC,0,0,0
KDF,0,0,0
EIN,0,0,0
VSH,0,0,0
STH,0,0,0
MSH,0,0,0
CTS,0,0,0
SHA,0,0,0
TN1,0,0,0
PWA,0,0,0
DHM,0,0,0
CCL,0,0,0
SD5,0,0,0
SDT,0,0,0
TTH,0,0,0
HID,0,0,0
HDA,0,0,0
CTP,0,0,0
DS3,0,0,0
SFI,0,0,0
PAN,0,0,0
PVP,0,0,0
CMS,0,0,0
MBS,0,0,0
VNG,0,0,0
ABI,0,0,0
ACM,0,0,0
SDD,0,0,0
TNA,0,0,0
PVC,0,0,0
LGL,0,0,0
KVC,0,0,0
ELC,0,0,0
BII,0,0,0
TLH,0,0,0
TA9,0,0,0
TBC,0,0,0
SEA,0,0,0
HSL,0,0,0
TXM,0,0,0
TV2,0,0,0
SSN,0,0,0
VOS,0,0,0
MML,0,0,0
SKH,0,0,0
CLG,0,0,0
PVV,0,0,0
ATB,0,0,0
TNT,0,0,0
TTZ,0,0,0
VNA,0,0,0
VCI,-1,23,24
HDG,-1,16,17
VCS,-1,15,16
MST,-1,10,11
GIL,-1,4,5
VCG,-1,4,5
PC1,-1,3,4
EIB,-1,2,3
VEA,-1,2,3
SD6,-1,2,3
HHS,-1,2,3
ITD,-1,1,2
DBD,-1,1,2
BWE,-1,1,2
IDV,-1,1,2
VOC,-1,1,2
CMX,-1,0,1
TNI,-1,0,1
PVI,-1,0,1
DHA,-1,0,1
MFS,-1,0,1
IJC,-1,0,1
OGC,-1,0,1
APG,-1,0,1
BOT,-1,0,1
CSM,-1,0,1
SAV,-1,0,1
TDG,-1,0,1
MPT,-1,0,1
MPC,-1,0,1
FMC,-1,0,1
DAG,-1,0,1
VIG,-1,0,1
MIG,-1,0,1
PPC,-1,0,1
TDT,-1,0,1
VNE,-1,0,1
TCW,-1,0,1
CMG,-1,0,1
AAS,-1,0,1
TCT,-1,0,1
AAV,-1,0,1
PVB,-1,0,1
PVD,-2,28,30
SAB,-2,7,9
IDC,-2,4,6
LAS,-2,3,5
LCG,-2,3,5
PAS,-2,2,4
NRC,-2,2,4
HLD,-2,2,4
LDG,-2,2,4
TLD,-2,1,3
CVT,-2,1,3
KLF,-2,1,3
TDC,-2,1,3
HHP,-2,1,3
C4G,-2,0,2
MSR,-2,0,2
PSD,-2,0,2
BTD,-2,0,2
DNM,-2,0,2
CKG,-2,0,2
NTL,-2,0,2
HAI,-2,0,2
PXL,-2,0,2
CVN,-2,0,2
PLX,-2,0,2
BID,-3,35,38
POW,-3,12,15
TAR,-3,10,13
CTR,-3,8,11
ADG,-3,3,6
SD9,-3,2,5
AMD,-3,2,5
ACV,-3,1,4
DPG,-3,1,4
SJD,-3,0,3
BFC,-3,0,3
SSI,-4,51,55
CII,-4,10,14
L14,-4,2,6
MCH,-4,1,5
TCL,-4,1,5
OIL,-4,1,5
SJS,-4,0,4
HAX,-4,0,4
MWG,-5,50,55
ITA,-5,21,26
HUT,-5,4,9
VPG,-5,2,7
VTD,-5,0,5
CEO,-5,0,5
LIG,-5,0,5
GEX,-6,139,145
IMP,-6,3,9
G36,-6,3,9
VGC,-6,2,8
EVG,-6,1,7
BVH,-7,43,50
VIX,-7,8,15
NDN,-7,2,9
DRC,-7,2,9
GMD,-8,2,10
KBC,-10,9,19
FCN,-10,7,17
QNS,-10,5,15
NKG,-10,4,14
TCM,-11,14,25
HNG,-11,5,16
VRG,-11,0,11
VRE,-13,98,111
HCM,-13,84,97
TPB,-13,23,36
VND,-13,3,16
GAS,-14,74,88
DIG,-14,25,39
SRA,-14,5,19
DCM,-16,24,40
PVT,-21,13,34
HDB,-23,30,53
TTF,-23,10,33
NLG,-24,11,35
DBC,-26,36,62
SHS,-26,16,42
DPM,-30,7,37
PNJ,-31,51,82
CTD,-36,12,48
GAB,-43,3,46
CTG,-74,133,207
STB,-91,137,228
