Stock,Gap,B,S
PVL,0,0,0
ITQ,0,0,0
KLB,0,0,0
BSI,0,0,0
TPB,-1,31,32
SZC,-1,15,16
DMC,-1,3,4
TCL,-1,2,3
PTB,-1,2,3
TXM,-1,1,2
VEA,-1,1,2
TV2,-1,0,1
PVC,-1,0,1
LIG,-1,0,1
BFC,-1,0,1
MBS,-1,0,1
ABI,-1,0,1
VNP,-1,0,1
FRT,-1,0,1
PC1,-1,0,1
SD5,-1,0,1
CTS,-1,0,1
CRC,-1,0,1
IDC,-1,0,1
VGS,-1,0,1
BOT,-1,0,1
SLS,-1,0,1
S99,-1,0,1
AFX,-1,0,1
TDM,-1,0,1
QTP,-1,0,1
HII,-1,0,1
SPI,-1,0,1
ABS,-1,0,1
NRC,-1,0,1
FIT,-1,0,1
SAB,-2,17,19
AGG,-2,12,14
BWE,-2,5,7
ADG,-2,5,7
CSV,-2,4,6
LHG,-2,2,4
TVB,-2,1,3
HQC,-2,1,3
MSR,-2,1,3
IJC,-2,1,3
TTZ,-2,0,2
AAS,-2,0,2
MBG,-2,0,2
AMD,-2,0,2
TDC,-2,0,2
HNG,-2,0,2
PPC,-2,0,2
FTS,-2,0,2
HND,-2,0,2
IDV,-2,0,2
HAR,-2,0,2
BAX,-2,0,2
SJF,-2,0,2
VCS,-3,8,11
VHC,-3,2,5
OIL,-3,2,5
DTD,-3,1,4
PFL,-3,1,4
NDN,-3,1,4
TA9,-3,0,3
AAV,-3,0,3
NTP,-3,0,3
ACB,-4,80,84
NVB,-4,27,31
LCG,-4,5,9
DAH,-4,2,6
FCN,-4,1,5
HAI,-4,1,5
CKG,-4,0,4
BMI,-4,0,4
HLD,-4,0,4
VGT,-4,0,4
PVD,-5,14,19
CTR,-5,10,15
LTG,-5,7,12
STK,-5,1,6
HHS,-5,0,5
EIB,-5,0,5
SRA,-5,0,5
TLD,-5,0,5
PVT,-6,10,16
KSB,-6,10,16
GTN,-6,8,14
TIG,-6,3,9
AAA,-6,1,7
CEO,-6,0,6
ASM,-7,4,11
LAS,-7,2,9
ACV,-7,1,8
DBC,-8,35,43
HDB,-8,34,42
NKG,-8,3,11
L14,-8,0,8
KDH,-9,33,42
PLX,-9,2,11
DHC,-9,2,11
VPB,-10,104,114
DCM,-10,47,57
SHB,-11,30,41
PHR,-11,23,34
BID,-11,17,28
ITA,-11,13,24
NLG,-11,6,17
PAS,-11,6,17
CVT,-13,10,23
SBT,-17,42,59
VIX,-17,7,24
DPM,-18,18,36
KBC,-18,16,34
VPG,-18,16,34
LDG,-18,11,29
BVH,-21,18,39
VCB,-22,22,44
REE,-22,6,28
VNM,-26,142,168
FPT,-32,44,76
GEX,-35,164,199
SSI,-35,7,42
MBB,-36,51,87
CTG,-39,154,193
VRE,-47,97,144
GAB,-52,1,53
VIC,-57,41,98
STB,-64,72,136
MWG,-68,79,147
TCB,-79,268,347
VHM,-107,78,185
