Stock,Gap,B,S
C69,0,0,0
FIT,0,0,0
BSI,0,0,0
PVL,0,0,0
ITQ,0,0,0
ABC,0,0,0
DSN,0,0,0
TLG,0,0,0
SKG,0,0,0
POM,0,0,0
NRC,0,0,0
PXS,0,0,0
ITD,0,0,0
ILB,0,0,0
LSS,0,0,0
SGR,0,0,0
C47,0,0,0
FIR,0,0,0
DPR,0,0,0
TVN,0,0,0
TYA,0,0,0
PAC,0,0,0
L14,0,0,0
VLC,0,0,0
SPI,0,0,0
TNI,0,0,0
VTR,0,0,0
SRC,0,0,0
HII,0,0,0
EVF,0,0,0
PXT,0,0,0
BIC,0,0,0
CTI,0,0,0
SFG,0,0,0
SD9,0,0,0
SJD,0,0,0
DHA,0,0,0
SJS,0,0,0
TN1,0,0,0
TCW,0,0,0
VNE,0,0,0
CTS,0,0,0
HID,0,0,0
TTH,0,0,0
SD5,0,0,0
SDT,0,0,0
CCL,0,0,0
TCT,0,0,0
CTP,0,0,0
HDA,0,0,0
AAS,0,0,0
ACL,0,0,0
PVP,0,0,0
PAN,0,0,0
ACM,0,0,0
ABI,0,0,0
VNG,0,0,0
SD6,0,0,0
CMS,0,0,0
MBS,0,0,0
SDD,0,0,0
LGL,0,0,0
PVC,0,0,0
ELC,0,0,0
BII,0,0,0
TXM,0,0,0
TTN,0,0,0
HSL,0,0,0
TA9,0,0,0
TLH,0,0,0
SKH,0,0,0
VOS,0,0,0
SSN,0,0,0
DST,0,0,0
TVS,0,0,0
TV2,0,0,0
HHS,0,0,0
PVV,0,0,0
VNA,0,0,0
TTZ,0,0,0
TNT,0,0,0
DLG,0,0,0
TDG,0,0,0
SBV,0,0,0
SAM,0,0,0
DTA,0,0,0
NCT,0,0,0
IDV,0,0,0
PGN,0,0,0
HCD,0,0,0
THG,0,0,0
VHE,0,0,0
SWC,0,0,0
MPT,0,0,0
PHC,0,0,0
BCM,0,0,0
KSH,0,0,0
DNM,0,0,0
ASP,0,0,0
HND,0,0,0
BMC,0,0,0
KHP,0,0,0
QBS,0,0,0
STK,0,0,0
FTS,0,0,0
TIP,0,0,0
MHC,0,0,0
SBS,0,0,0
VIP,0,0,0
JVC,0,0,0
STH,0,0,0
DCL,0,0,0
VSH,0,0,0
VCB,-1,38,39
KLF,-1,21,22
ROS,-1,8,9
VTP,-1,5,6
TTF,-1,3,4
TVC,-1,3,4
DTD,-1,3,4
CMX,-1,0,1
KMR,-1,0,1
TTB,-1,0,1
AMD,-1,0,1
DHM,-1,0,1
PXL,-1,0,1
VNP,-1,0,1
CVN,-1,0,1
HHP,-1,0,1
PVB,-1,0,1
VC3,-1,0,1
VCR,-1,0,1
DMC,-1,0,1
SCS,-1,0,1
ASG,-1,0,1
FOX,-1,0,1
DVN,-1,0,1
TDT,-1,0,1
PET,-2,24,26
PLX,-2,8,10
HNG,-2,5,7
ASM,-2,4,6
LHG,-2,1,3
ART,-2,1,3
EIB,-2,0,2
BCG,-2,0,2
BAX,-2,0,2
S99,-2,0,2
ABS,-2,0,2
TCL,-2,0,2
CMG,-2,0,2
AAV,-2,0,2
NHA,-2,0,2
TBC,-2,0,2
BTD,-2,0,2
PPC,-2,0,2
VRE,-3,62,65
MST,-3,3,6
AMV,-3,3,6
OGC,-3,2,5
ADG,-3,1,4
HLD,-3,1,4
KDF,-3,1,4
MLS,-3,0,3
TLD,-3,0,3
LIG,-3,0,3
SBA,-3,0,3
PFL,-3,0,3
HAG,-4,10,14
DPG,-4,7,11
FCN,-4,6,10
GAB,-4,3,7
VPG,-4,2,6
HTN,-4,1,5
TNA,-4,0,4
NVL,-5,71,76
POW,-5,11,16
NDN,-5,3,8
MSR,-5,0,5
GVR,-6,47,53
PVT,-6,24,30
NLG,-6,13,19
SZC,-6,11,17
SAB,-6,2,8
VCG,-6,2,8
HT1,-6,1,7
MWG,-7,69,76
VCI,-7,4,11
SHB,-8,56,64
HDC,-9,13,22
GEX,-10,101,111
KBC,-10,4,14
PNJ,-12,61,73
VND,-13,14,27
TAR,-13,0,13
MSN,-18,78,96
DBC,-41,28,69
FLC,-70,50,120
