Stock,Gap,B,S
CNG,3,4,1
VOS,3,4,1
VIG,3,4,1
EVG,3,3,0
TVN,3,3,0
ABI,3,3,0
BMC,3,3,0
VIC,2,138,136
TVC,2,28,26
HLD,2,13,11
TLG,2,7,5
VGT,2,5,3
LHG,2,5,3
OGC,2,3,1
ROS,2,3,1
STK,2,3,1
SMC,2,2,0
SNZ,2,2,0
SRC,2,2,0
EVF,2,2,0
DHT,2,2,0
NSC,2,2,0
DLG,2,2,0
VRE,1,584,583
PVT,1,48,47
DGC,1,30,29
ART,1,9,8
SJS,1,6,5
AAS,1,5,4
POM,1,4,3
VCR,1,4,3
CVN,1,4,3
VCP,1,3,2
HAR,1,2,1
LIX,1,2,1
DRI,1,2,1
SGP,1,2,1
BFC,1,2,1
BCM,1,2,1
IDV,1,2,1
CSM,1,1,0
HAP,1,1,0
TNI,1,1,0
BII,1,1,0
GAB,1,1,0
PVP,1,1,0
SD6,1,1,0
VNG,1,1,0
SDT,1,1,0
TDT,1,1,0
HBC,0,144,144
CTR,0,69,69
OIL,0,16,16
BMI,0,13,13
C4G,0,10,10
CTS,0,7,7
VGC,0,4,4
HAI,0,4,4
CSV,0,4,4
DBD,0,3,3
ABS,0,3,3
TSC,0,1,1
CHP,0,1,1
BAX,0,1,1
SPI,0,1,1
MLS,0,1,1
DHM,0,1,1
VIP,0,1,1
ASP,0,1,1
ADS,0,0,0
SAV,0,0,0
TGG,0,0,0
HVH,0,0,0
CIA,0,0,0
GDT,0,0,0
PSD,0,0,0
BOT,0,0,0
FTM,0,0,0
S99,0,0,0
VRC,0,0,0
AGM,0,0,0
HAD,0,0,0
VPH,0,0,0
HII,0,0,0
PXT,0,0,0
SJD,0,0,0
DHA,0,0,0
SFG,0,0,0
SD9,0,0,0
DQC,0,0,0
TYA,0,0,0
FIR,0,0,0
SJF,0,0,0
PAC,0,0,0
EVE,0,0,0
KMR,0,0,0
NRC,0,0,0
YEG,0,0,0
SGR,0,0,0
ITQ,0,0,0
TVS,0,0,0
SSN,0,0,0
SKH,0,0,0
CLG,0,0,0
PVV,0,0,0
TNT,0,0,0
TTZ,0,0,0
SDD,0,0,0
LGL,0,0,0
TLH,0,0,0
HSL,0,0,0
TBC,0,0,0
TXM,0,0,0
ACL,0,0,0
CTP,0,0,0
TCT,0,0,0
SFI,0,0,0
CMS,0,0,0
CTF,0,0,0
ACM,0,0,0
SHA,0,0,0
TN1,0,0,0
SD5,0,0,0
TTH,0,0,0
HID,0,0,0
JVC,0,0,0
MHC,0,0,0
NBB,0,0,0
TDC,0,0,0
STH,0,0,0
MSH,0,0,0
FOX,0,0,0
ASG,0,0,0
DAG,0,0,0
QBS,0,0,0
VHE,0,0,0
SWC,0,0,0
THG,0,0,0
KSH,0,0,0
DTA,0,0,0
SBA,0,0,0
TDG,0,0,0
SBV,0,0,0
SAM,0,0,0
PGN,0,0,0
HCD,0,0,0
VLC,-1,9,10
SRA,-1,4,5
MFS,-1,3,4
LAS,-1,2,3
BCC,-1,2,3
PVI,-1,2,3
SEA,-1,2,3
HAX,-1,2,3
TTB,-1,1,2
KHP,-1,1,2
APC,-1,0,1
QTP,-1,0,1
DAH,-1,0,1
VTD,-1,0,1
PXS,-1,0,1
TLD,-1,0,1
PVL,-1,0,1
DDG,-1,0,1
ABC,-1,0,1
HHP,-1,0,1
ELC,-1,0,1
TTN,-1,0,1
DS3,-1,0,1
HDA,-1,0,1
VNP,-1,0,1
VNE,-1,0,1
TCW,-1,0,1
CMG,-1,0,1
MPT,-1,0,1
PHC,-1,0,1
HDB,-2,88,90
ACV,-2,36,38
HVN,-2,32,34
TTF,-2,19,21
NT2,-2,18,20
GIL,-2,13,15
VEA,-2,12,14
GEG,-2,10,12
DPG,-2,10,12
VSC,-2,8,10
DPR,-2,3,5
NCT,-2,3,5
C47,-2,2,4
MCH,-2,2,4
DNM,-2,2,4
VRG,-2,1,3
BCG,-2,1,3
MML,-2,1,3
LIG,-2,1,3
NHA,-2,1,3
BTD,-2,1,3
SLS,-2,0,2
DVP,-2,0,2
SZL,-2,0,2
VTR,-2,0,2
LSS,-2,0,2
C69,-2,0,2
DSN,-2,0,2
VNA,-2,0,2
TVB,-2,0,2
NNC,-2,0,2
PFL,-2,0,2
TIP,-2,0,2
NDN,-3,14,17
BSI,-3,8,11
AAV,-3,8,11
HT1,-3,7,10
DMC,-3,7,10
CMX,-3,4,7
CRC,-3,3,6
ILB,-3,2,5
NTP,-3,1,4
PGS,-3,1,4
SMB,-3,0,3
ITD,-3,0,3
CCL,-3,0,3
VSH,-3,0,3
AST,-3,0,3
TAR,-4,9,13
PC1,-4,7,11
SCS,-4,2,6
TNA,-4,1,5
HND,-4,1,5
TAC,-4,0,4
CTD,-5,92,97
VIB,-5,24,29
DHC,-5,22,27
SAB,-5,10,15
AMV,-5,8,13
DTD,-5,7,12
TDM,-5,6,11
CVT,-5,3,8
MBG,-5,1,6
PWA,-5,0,5
CTG,-6,421,427
HNG,-6,46,52
PHR,-6,29,35
CII,-6,24,30
HAH,-6,6,12
NTL,-6,6,12
APG,-6,2,8
DXP,-6,2,8
AFX,-6,1,7
PXL,-6,0,6
DPM,-7,44,51
PPC,-7,6,13
L14,-7,1,8
ITA,-8,86,94
TIG,-8,3,11
ANV,-8,2,10
SKG,-8,1,9
HQC,-8,1,9
SHB,-9,122,131
G36,-9,14,23
FMC,-9,14,23
PTB,-9,12,21
CKG,-9,12,21
IDI,-9,11,20
DVN,-9,10,19
FCN,-9,9,18
FLC,-10,17,27
C32,-10,6,16
VGI,-11,20,31
QNS,-11,9,20
BMP,-11,5,16
KOS,-12,1,13
HHS,-13,3,16
NVB,-15,24,39
BWE,-16,19,35
PET,-17,41,58
IDC,-19,27,46
DBC,-24,172,196
DXG,-24,59,83
VHC,-35,52,87
DCM,-37,18,55
NKG,-46,70,116
MSN,-49,53,102
ACB,-53,208,261
GEX,-62,167,229
